Store,DayOfWeek,Date,Sales,Customers,Open,Promo,StateHoliday,SchoolHoliday
951,1,2013-10-07,9718,852,1,1,0,0
963,1,2013-10-07,20334,1603,1,1,0,0
973,1,2013-10-07,7696,855,1,1,0,0
983,1,2013-10-07,17318,2052,1,1,0,0
984,1,2013-10-07,9082,960,1,1,0,0
988,1,2013-10-07,5934,784,1,1,0,1
993,1,2013-10-07,12593,1131,1,1,0,0
1020,1,2013-10-07,12908,1504,1,1,0,0
1029,1,2013-10-07,9406,1167,1,1,0,0
1041,1,2013-10-07,7921,841,1,1,0,0
1046,1,2013-10-07,13596,964,1,1,0,0
1067,1,2013-10-07,7910,623,1,1,0,0
1070,1,2013-10-07,9756,1062,1,1,0,1
1088,1,2013-10-07,8188,682,1,1,0,0
1097,1,2013-10-07,9353,2310,1,1,0,1
1109,1,2013-10-07,8296,663,1,1,0,0
11,7,2013-10-06,0,0,0,0,0,0
32,7,2013-10-06,0,0,0,0,0,0
45,7,2013-10-06,0,0,0,0,0,0
52,7,2013-10-06,0,0,0,0,0,0
57,7,2013-10-06,0,0,0,0,0,0
71,7,2013-10-06,0,0,0,0,0,0
87,7,2013-10-06,0,0,0,0,0,0
89,7,2013-10-06,0,0,0,0,0,0
97,7,2013-10-06,0,0,0,0,0,0
102,7,2013-10-06,0,0,0,0,0,0
110,7,2013-10-06,0,0,0,0,0,0
114,7,2013-10-06,0,0,0,0,0,0
129,7,2013-10-06,0,0,0,0,0,0
193,7,2013-10-06,0,0,0,0,0,0
209,7,2013-10-06,1568,174,1,0,0,0
211,7,2013-10-06,0,0,0,0,0,0
219,7,2013-10-06,0,0,0,0,0,0
221,7,2013-10-06,0,0,0,0,0,0
232,7,2013-10-06,0,0,0,0,0,0
266,7,2013-10-06,0,0,0,0,0,0
275,7,2013-10-06,0,0,0,0,0,0
276,7,2013-10-06,0,0,0,0,0,0
290,7,2013-10-06,0,0,0,0,0,0
293,7,2013-10-06,0,0,0,0,0,0
297,7,2013-10-06,0,0,0,0,0,0
307,7,2013-10-06,0,0,0,0,0,0
319,7,2013-10-06,0,0,0,0,0,0
320,7,2013-10-06,0,0,0,0,0,0
324,7,2013-10-06,0,0,0,0,0,0
333,7,2013-10-06,0,0,0,0,0,0
347,7,2013-10-06,0,0,0,0,0,0
355,7,2013-10-06,0,0,0,0,0,0
356,7,2013-10-06,0,0,0,0,0,0
362,7,2013-10-06,0,0,0,0,0,0
366,7,2013-10-06,0,0,0,0,0,0
368,7,2013-10-06,0,0,0,0,0,0
372,7,2013-10-06,0,0,0,0,0,0
381,7,2013-10-06,0,0,0,0,0,0
382,7,2013-10-06,0,0,0,0,0,0
399,7,2013-10-06,0,0,0,0,0,0
429,7,2013-10-06,0,0,0,0,0,0
436,7,2013-10-06,0,0,0,0,0,0
452,7,2013-10-06,0,0,0,0,0,0
468,7,2013-10-06,0,0,0,0,0,0
478,7,2013-10-06,0,0,0,0,0,0
495,7,2013-10-06,0,0,0,0,0,0
526,7,2013-10-06,0,0,0,0,0,0
529,7,2013-10-06,0,0,0,0,0,0
530,7,2013-10-06,5292,909,1,0,0,0
540,7,2013-10-06,0,0,0,0,0,0
546,7,2013-10-06,0,0,0,0,0,0
582,7,2013-10-06,0,0,0,0,0,0
594,7,2013-10-06,0,0,0,0,0,0
595,7,2013-10-06,0,0,0,0,0,0
597,7,2013-10-06,0,0,0,0,0,0
602,7,2013-10-06,0,0,0,0,0,0
622,7,2013-10-06,0,0,0,0,0,0
662,7,2013-10-06,0,0,0,0,0,1
678,7,2013-10-06,0,0,0,0,0,0
701,7,2013-10-06,0,0,0,0,0,0
728,7,2013-10-06,0,0,0,0,0,0
742,7,2013-10-06,0,0,0,0,0,0
756,7,2013-10-06,0,0,0,0,0,0
766,7,2013-10-06,0,0,0,0,0,0
782,7,2013-10-06,0,0,0,0,0,0
783,7,2013-10-06,0,0,0,0,0,0
793,7,2013-10-06,0,0,0,0,0,0
799,7,2013-10-06,0,0,0,0,0,0
811,7,2013-10-06,0,0,0,0,0,0
812,7,2013-10-06,0,0,0,0,0,0
815,7,2013-10-06,0,0,0,0,0,0
823,7,2013-10-06,0,0,0,0,0,0
825,7,2013-10-06,0,0,0,0,0,0
831,7,2013-10-06,0,0,0,0,0,0
843,7,2013-10-06,0,0,0,0,0,0
845,7,2013-10-06,0,0,0,0,0,0
849,7,2013-10-06,0,0,0,0,0,1
875,7,2013-10-06,0,0,0,0,0,0
881,7,2013-10-06,0,0,0,0,0,0
895,7,2013-10-06,0,0,0,0,0,0
897,7,2013-10-06,0,0,0,0,0,0
903,7,2013-10-06,0,0,0,0,0,0
904,7,2013-10-06,0,0,0,0,0,0
936,7,2013-10-06,0,0,0,0,0,0
951,7,2013-10-06,0,0,0,0,0,0
963,7,2013-10-06,0,0,0,0,0,0
973,7,2013-10-06,0,0,0,0,0,0
983,7,2013-10-06,0,0,0,0,0,0
984,7,2013-10-06,0,0,0,0,0,0
988,7,2013-10-06,0,0,0,0,0,0
993,7,2013-10-06,0,0,0,0,0,0
1020,7,2013-10-06,0,0,0,0,0,0
1029,7,2013-10-06,0,0,0,0,0,0
1041,7,2013-10-06,0,0,0,0,0,0
1046,7,2013-10-06,0,0,0,0,0,0
1067,7,2013-10-06,0,0,0,0,0,0
1070,7,2013-10-06,0,0,0,0,0,1
1088,7,2013-10-06,0,0,0,0,0,0
1097,7,2013-10-06,11030,2394,1,0,0,0
1109,7,2013-10-06,0,0,0,0,0,0
11,6,2013-10-05,5701,854,1,0,0,0
32,6,2013-10-05,1892,227,1,0,0,0
45,6,2013-10-05,5558,469,1,0,0,0
52,6,2013-10-05,7952,541,1,0,0,0
57,6,2013-10-05,7672,767,1,0,0,0
71,6,2013-10-05,6518,609,1,0,0,0
87,6,2013-10-05,3311,418,1,0,0,0
89,6,2013-10-05,4162,444,1,0,0,0
97,6,2013-10-05,3865,459,1,0,0,0
102,6,2013-10-05,5775,1002,1,0,0,0
110,6,2013-10-05,2915,390,1,0,0,0
114,6,2013-10-05,4159,562,1,0,0,0
129,6,2013-10-05,9001,1158,1,0,0,0
193,6,2013-10-05,3344,526,1,0,0,0
209,6,2013-10-05,4807,478,1,0,0,0
211,6,2013-10-05,8675,999,1,0,0,0
219,6,2013-10-05,2061,258,1,0,0,0
221,6,2013-10-05,4476,467,1,0,0,0
232,6,2013-10-05,2497,236,1,0,0,0
266,6,2013-10-05,2206,281,1,0,0,0
275,6,2013-10-05,8096,810,1,0,0,0
276,6,2013-10-05,2299,269,1,0,0,0
290,6,2013-10-05,4378,411,1,0,0,0
293,6,2013-10-05,4738,614,1,0,0,0
297,6,2013-10-05,4439,433,1,0,0,0
307,6,2013-10-05,1156,152,1,0,0,0
319,6,2013-10-05,5937,678,1,0,0,0
320,6,2013-10-05,12366,1843,1,0,0,0
324,6,2013-10-05,2412,364,1,0,0,0
333,6,2013-10-05,8602,1120,1,0,0,0
347,6,2013-10-05,4110,377,1,0,0,0
355,6,2013-10-05,5977,785,1,0,0,0
356,6,2013-10-05,5689,453,1,0,0,0
362,6,2013-10-05,7828,1074,1,0,0,0
366,6,2013-10-05,3176,329,1,0,0,0
368,6,2013-10-05,7846,666,1,0,0,0
372,6,2013-10-05,7526,734,1,0,0,0
381,6,2013-10-05,4478,479,1,0,0,0
382,6,2013-10-05,5547,511,1,0,0,0
399,6,2013-10-05,4299,457,1,0,0,0
429,6,2013-10-05,5077,422,1,0,0,0
436,6,2013-10-05,3383,425,1,0,0,0
452,6,2013-10-05,2597,276,1,0,0,0
468,6,2013-10-05,10420,1149,1,0,0,0
478,6,2013-10-05,4654,523,1,0,0,0
495,6,2013-10-05,4089,335,1,0,0,0
526,6,2013-10-05,6368,938,1,0,0,0
529,6,2013-10-05,6189,678,1,0,0,0
530,6,2013-10-05,6037,1041,1,0,0,0
540,6,2013-10-05,5345,378,1,0,0,0
546,6,2013-10-05,12138,1398,1,0,0,0
582,6,2013-10-05,4373,505,1,0,0,0
594,6,2013-10-05,2206,244,1,0,0,0
595,6,2013-10-05,13976,1781,1,0,0,0
597,6,2013-10-05,4622,639,1,0,0,0
602,6,2013-10-05,4027,386,1,0,0,0
622,6,2013-10-05,2742,289,1,0,0,0
662,6,2013-10-05,6951,728,1,0,0,1
678,6,2013-10-05,6282,745,1,0,0,0
701,6,2013-10-05,4765,594,1,0,0,0
728,6,2013-10-05,5580,483,1,0,0,0
742,6,2013-10-05,7002,830,1,0,0,0
756,6,2013-10-05,18866,2989,1,0,0,0
766,6,2013-10-05,5392,515,1,0,0,0
782,6,2013-10-05,4852,440,1,0,0,0
783,6,2013-10-05,5197,567,1,0,0,0
793,6,2013-10-05,3809,428,1,0,0,0
799,6,2013-10-05,9015,844,1,0,0,0
811,6,2013-10-05,3521,603,1,0,0,0
812,6,2013-10-05,2790,379,1,0,0,0
815,6,2013-10-05,8493,853,1,0,0,0
823,6,2013-10-05,3917,472,1,0,0,0
825,6,2013-10-05,4477,508,1,0,0,0
831,6,2013-10-05,8884,1177,1,0,0,0
843,6,2013-10-05,13781,1720,1,0,0,0
845,6,2013-10-05,5396,399,1,0,0,0
849,6,2013-10-05,7027,802,1,0,0,1
875,6,2013-10-05,3653,356,1,0,0,0
881,6,2013-10-05,2488,400,1,0,0,0
895,6,2013-10-05,7466,743,1,0,0,0
897,6,2013-10-05,3740,437,1,0,0,0
903,6,2013-10-05,11247,854,1,0,0,0
904,6,2013-10-05,5272,472,1,0,0,0
936,6,2013-10-05,6565,828,1,0,0,0
951,6,2013-10-05,7697,717,1,0,0,0
963,6,2013-10-05,3409,338,1,0,0,0
973,6,2013-10-05,4329,623,1,0,0,0
983,6,2013-10-05,9856,1472,1,0,0,0
984,6,2013-10-05,6032,889,1,0,0,0
988,6,2013-10-05,3661,621,1,0,0,0
993,6,2013-10-05,5804,613,1,0,0,0
1020,6,2013-10-05,9690,1178,1,0,0,0
1029,6,2013-10-05,1860,229,1,0,0,0
1041,6,2013-10-05,6342,634,1,0,0,0
1046,6,2013-10-05,5878,517,1,0,0,0
1067,6,2013-10-05,4863,454,1,0,0,0
1070,6,2013-10-05,7226,941,1,0,0,1
1088,6,2013-10-05,2842,277,1,0,0,0
1097,6,2013-10-05,7060,1906,1,0,0,0
1109,6,2013-10-05,3225,311,1,0,0,0
11,5,2013-10-04,8362,1230,1,0,0,1
32,5,2013-10-04,4307,507,1,0,0,0
45,5,2013-10-04,6370,520,1,0,0,1
52,5,2013-10-04,8756,655,1,0,0,0
57,5,2013-10-04,11629,1147,1,0,0,0
71,5,2013-10-04,9516,860,1,0,0,0
87,5,2013-10-04,5859,732,1,0,0,1
89,5,2013-10-04,6486,725,1,0,0,0
97,5,2013-10-04,7325,807,1,0,0,0
102,5,2013-10-04,6171,1040,1,0,0,0
110,5,2013-10-04,5389,731,1,0,0,1
114,5,2013-10-04,5532,679,1,0,0,0
129,5,2013-10-04,11335,1454,1,0,0,0
193,5,2013-10-04,5239,798,1,0,0,0
209,5,2013-10-04,6605,660,1,0,0,1
211,5,2013-10-04,12242,1432,1,0,0,1
219,5,2013-10-04,3567,469,1,0,0,0
221,5,2013-10-04,6261,635,1,0,0,1
232,5,2013-10-04,3260,354,1,0,0,0
266,5,2013-10-04,4080,537,1,0,0,0
275,5,2013-10-04,8573,914,1,0,0,0
276,5,2013-10-04,4736,611,1,0,0,0
290,5,2013-10-04,7193,796,1,0,0,0
293,5,2013-10-04,6395,868,1,0,0,1
297,5,2013-10-04,6406,739,1,0,0,0
307,5,2013-10-04,3092,364,1,0,0,0
319,5,2013-10-04,9860,1086,1,0,0,1
320,5,2013-10-04,17078,2406,1,0,0,1
324,5,2013-10-04,5976,803,1,0,0,0
333,5,2013-10-04,8997,1303,1,0,0,1
347,5,2013-10-04,4949,424,1,0,0,0
355,5,2013-10-04,9951,1288,1,0,0,1
356,5,2013-10-04,5939,466,1,0,0,0
362,5,2013-10-04,10389,1354,1,0,0,0
366,5,2013-10-04,7074,714,1,0,0,0
368,5,2013-10-04,8071,697,1,0,0,0
372,5,2013-10-04,9789,892,1,0,0,0
381,5,2013-10-04,9435,1038,1,0,0,0
382,5,2013-10-04,9152,789,1,0,0,0
399,5,2013-10-04,6286,658,1,0,0,0
429,5,2013-10-04,6665,555,1,0,0,0
436,5,2013-10-04,5630,657,1,0,0,0
452,5,2013-10-04,5550,540,1,0,0,1
468,5,2013-10-04,10466,1324,1,0,0,1
478,5,2013-10-04,6761,818,1,0,0,1
495,5,2013-10-04,5349,413,1,0,0,0
526,5,2013-10-04,9466,1439,1,0,0,0
529,5,2013-10-04,8735,927,1,0,0,1
530,5,2013-10-04,7028,1094,1,0,0,1
540,5,2013-10-04,4518,368,1,0,0,0
546,5,2013-10-04,13832,1732,1,0,0,1
582,5,2013-10-04,7223,948,1,0,0,0
594,5,2013-10-04,4615,500,1,0,0,1
595,5,2013-10-04,16279,2003,1,0,0,1
597,5,2013-10-04,5571,874,1,0,0,1
602,5,2013-10-04,5833,659,1,0,0,0
622,5,2013-10-04,4841,511,1,0,0,1
662,5,2013-10-04,8860,861,1,0,0,1
678,5,2013-10-04,7302,847,1,0,0,0
701,5,2013-10-04,6090,688,1,0,0,0
728,5,2013-10-04,5731,557,1,0,0,0
742,5,2013-10-04,7955,965,1,0,0,0
756,5,2013-10-04,20902,3087,1,0,0,0
766,5,2013-10-04,6339,571,1,0,0,0
782,5,2013-10-04,5016,542,1,0,0,1
783,5,2013-10-04,7887,805,1,0,0,0
793,5,2013-10-04,4430,489,1,0,0,0
799,5,2013-10-04,10564,989,1,0,0,0
811,5,2013-10-04,4614,775,1,0,0,1
812,5,2013-10-04,6439,838,1,0,0,0
815,5,2013-10-04,10269,1011,1,0,0,0
823,5,2013-10-04,6832,632,1,0,0,1
825,5,2013-10-04,4782,592,1,0,0,0
831,5,2013-10-04,11179,1536,1,0,0,0
843,5,2013-10-04,14694,1805,1,0,0,1
845,5,2013-10-04,6456,523,1,0,0,0
849,5,2013-10-04,8358,952,1,0,0,1
875,5,2013-10-04,6409,605,1,0,0,1
881,5,2013-10-04,3800,629,1,0,0,0
895,5,2013-10-04,9050,866,1,0,0,0
897,5,2013-10-04,3195,392,1,0,0,1
903,5,2013-10-04,12903,917,1,0,0,0
904,5,2013-10-04,6065,584,1,0,0,0
936,5,2013-10-04,7443,930,1,0,0,0
951,5,2013-10-04,7711,760,1,0,0,0
963,5,2013-10-04,9728,984,1,0,0,0
973,5,2013-10-04,6059,814,1,0,0,0
983,5,2013-10-04,13566,1940,1,0,0,0
984,5,2013-10-04,5549,844,1,0,0,0
988,5,2013-10-04,4952,749,1,0,0,1
993,5,2013-10-04,8452,924,1,0,0,0
1020,5,2013-10-04,10132,1333,1,0,0,0
1029,5,2013-10-04,5530,792,1,0,0,0
1041,5,2013-10-04,5730,663,1,0,0,0
1046,5,2013-10-04,9327,811,1,0,0,0
1067,5,2013-10-04,6099,563,1,0,0,0
1070,5,2013-10-04,7751,1031,1,0,0,1
1088,5,2013-10-04,5148,517,1,0,0,0
1097,5,2013-10-04,8479,2225,1,0,0,1
1109,5,2013-10-04,5066,487,1,0,0,0
11,4,2013-10-03,0,0,0,0,a,0
32,4,2013-10-03,0,0,0,0,a,0
45,4,2013-10-03,0,0,0,0,a,0
52,4,2013-10-03,0,0,0,0,a,0
57,4,2013-10-03,0,0,0,0,a,0
71,4,2013-10-03,0,0,0,0,a,0
87,4,2013-10-03,0,0,0,0,a,1
89,4,2013-10-03,0,0,0,0,a,0
97,4,2013-10-03,0,0,0,0,a,0
102,4,2013-10-03,4959,870,1,0,a,0
110,4,2013-10-03,0,0,0,0,a,0
114,4,2013-10-03,3681,586,1,0,a,0
129,4,2013-10-03,0,0,0,0,a,0
193,4,2013-10-03,0,0,0,0,a,0
209,4,2013-10-03,2779,328,1,0,a,0
211,4,2013-10-03,0,0,0,0,a,1
219,4,2013-10-03,0,0,0,0,a,0
221,4,2013-10-03,0,0,0,0,a,0
232,4,2013-10-03,0,0,0,0,a,0
266,4,2013-10-03,0,0,0,0,a,0
275,4,2013-10-03,0,0,0,0,a,0
276,4,2013-10-03,0,0,0,0,a,0
290,4,2013-10-03,0,0,0,0,a,0
293,4,2013-10-03,0,0,0,0,a,1
297,4,2013-10-03,0,0,0,0,a,0
307,4,2013-10-03,0,0,0,0,a,0
319,4,2013-10-03,0,0,0,0,a,0
320,4,2013-10-03,0,0,0,0,a,0
324,4,2013-10-03,0,0,0,0,a,0
333,4,2013-10-03,0,0,0,0,a,1
347,4,2013-10-03,0,0,0,0,a,0
355,4,2013-10-03,0,0,0,0,a,0
356,4,2013-10-03,0,0,0,0,a,0
362,4,2013-10-03,0,0,0,0,a,0
366,4,2013-10-03,0,0,0,0,a,0
368,4,2013-10-03,0,0,0,0,a,0
372,4,2013-10-03,0,0,0,0,a,0
381,4,2013-10-03,0,0,0,0,a,0
382,4,2013-10-03,0,0,0,0,a,0
399,4,2013-10-03,0,0,0,0,a,0
429,4,2013-10-03,0,0,0,0,a,0
436,4,2013-10-03,0,0,0,0,a,0
452,4,2013-10-03,0,0,0,0,a,0
468,4,2013-10-03,0,0,0,0,a,0
478,4,2013-10-03,0,0,0,0,a,1
495,4,2013-10-03,0,0,0,0,a,0
526,4,2013-10-03,0,0,0,0,a,0
529,4,2013-10-03,0,0,0,0,a,0
530,4,2013-10-03,6292,1078,1,0,a,0
540,4,2013-10-03,0,0,0,0,a,0
546,4,2013-10-03,0,0,0,0,a,1
582,4,2013-10-03,0,0,0,0,a,0
594,4,2013-10-03,0,0,0,0,a,1
595,4,2013-10-03,0,0,0,0,a,1
597,4,2013-10-03,0,0,0,0,a,0
602,4,2013-10-03,0,0,0,0,a,0
622,4,2013-10-03,0,0,0,0,a,0
662,4,2013-10-03,0,0,0,0,a,0
678,4,2013-10-03,0,0,0,0,a,0
701,4,2013-10-03,0,0,0,0,a,0
728,4,2013-10-03,0,0,0,0,a,0
742,4,2013-10-03,0,0,0,0,a,0
756,4,2013-10-03,0,0,0,0,a,0
766,4,2013-10-03,0,0,0,0,a,0
782,4,2013-10-03,0,0,0,0,a,0
783,4,2013-10-03,0,0,0,0,a,0
793,4,2013-10-03,0,0,0,0,a,0
799,4,2013-10-03,0,0,0,0,a,0
811,4,2013-10-03,0,0,0,0,a,0
812,4,2013-10-03,0,0,0,0,a,0
815,4,2013-10-03,0,0,0,0,a,0
823,4,2013-10-03,0,0,0,0,a,0
825,4,2013-10-03,0,0,0,0,a,0
831,4,2013-10-03,0,0,0,0,a,0
843,4,2013-10-03,0,0,0,0,a,1
845,4,2013-10-03,0,0,0,0,a,0
849,4,2013-10-03,0,0,0,0,a,0
875,4,2013-10-03,0,0,0,0,a,0
881,4,2013-10-03,0,0,0,0,a,0
895,4,2013-10-03,0,0,0,0,a,0
897,4,2013-10-03,0,0,0,0,a,0
903,4,2013-10-03,0,0,0,0,a,0
904,4,2013-10-03,0,0,0,0,a,0
936,4,2013-10-03,0,0,0,0,a,0
951,4,2013-10-03,0,0,0,0,a,0
963,4,2013-10-03,0,0,0,0,a,0
973,4,2013-10-03,0,0,0,0,a,0
983,4,2013-10-03,0,0,0,0,a,0
984,4,2013-10-03,0,0,0,0,a,0
988,4,2013-10-03,0,0,0,0,a,0
993,4,2013-10-03,0,0,0,0,a,0
1020,4,2013-10-03,0,0,0,0,a,0
1029,4,2013-10-03,0,0,0,0,a,0
1041,4,2013-10-03,0,0,0,0,a,0
1046,4,2013-10-03,0,0,0,0,a,0
1067,4,2013-10-03,0,0,0,0,a,0
1070,4,2013-10-03,0,0,0,0,a,0
1088,4,2013-10-03,0,0,0,0,a,0
1097,4,2013-10-03,13000,2703,1,0,a,0
1109,4,2013-10-03,0,0,0,0,a,0
11,3,2013-10-02,8732,1279,1,0,0,0
32,3,2013-10-02,3641,513,1,0,0,0
45,3,2013-10-02,5911,482,1,0,0,0
52,3,2013-10-02,7102,526,1,0,0,0
57,3,2013-10-02,9936,1079,1,0,0,0
71,3,2013-10-02,8567,759,1,0,0,0
87,3,2013-10-02,5890,791,1,0,0,1
89,3,2013-10-02,5846,679,1,0,0,0
97,3,2013-10-02,6052,751,1,0,0,0
102,3,2013-10-02,5983,1064,1,0,0,0
110,3,2013-10-02,5043,689,1,0,0,0
114,3,2013-10-02,4101,525,1,0,0,0
129,3,2013-10-02,8296,1182,1,0,0,0
193,3,2013-10-02,5375,828,1,0,0,0
209,3,2013-10-02,6149,658,1,0,0,0
211,3,2013-10-02,11407,1419,1,0,0,1
219,3,2013-10-02,3230,461,1,0,0,0
221,3,2013-10-02,5259,553,1,0,0,0
232,3,2013-10-02,2743,299,1,0,0,0
266,3,2013-10-02,4447,538,1,0,0,0
275,3,2013-10-02,7613,816,1,0,0,0
276,3,2013-10-02,4724,617,1,0,0,0
290,3,2013-10-02,7042,746,1,0,0,0
293,3,2013-10-02,5480,811,1,0,0,1
297,3,2013-10-02,5674,694,1,0,0,0
307,3,2013-10-02,2594,324,1,0,0,0
319,3,2013-10-02,7525,882,1,0,0,0
320,3,2013-10-02,14926,2164,1,0,0,0
324,3,2013-10-02,5168,764,1,0,0,0
333,3,2013-10-02,8501,1201,1,0,0,1
347,3,2013-10-02,4592,410,1,0,0,0
355,3,2013-10-02,9046,1179,1,0,0,0
356,3,2013-10-02,5336,425,1,0,0,0
362,3,2013-10-02,7678,1074,1,0,0,0
366,3,2013-10-02,6144,673,1,0,0,0
368,3,2013-10-02,7713,675,1,0,0,0
372,3,2013-10-02,8274,764,1,0,0,0
381,3,2013-10-02,9242,1067,1,0,0,0
382,3,2013-10-02,7039,661,1,0,0,0
399,3,2013-10-02,4376,539,1,0,0,0
429,3,2013-10-02,4750,419,1,0,0,0
436,3,2013-10-02,5020,635,1,0,0,0
452,3,2013-10-02,3563,406,1,0,0,0
468,3,2013-10-02,5899,724,1,0,0,0
478,3,2013-10-02,7091,791,1,0,0,1
495,3,2013-10-02,3509,349,1,0,0,0
526,3,2013-10-02,8367,1314,1,0,0,0
529,3,2013-10-02,7623,819,1,0,0,0
530,3,2013-10-02,5167,875,1,0,0,0
540,3,2013-10-02,4176,339,1,0,0,0
546,3,2013-10-02,13183,1589,1,0,0,1
582,3,2013-10-02,6513,883,1,0,0,0
594,3,2013-10-02,4302,492,1,0,0,1
595,3,2013-10-02,14331,1812,1,0,0,1
597,3,2013-10-02,5307,806,1,0,0,0
602,3,2013-10-02,5875,630,1,0,0,0
622,3,2013-10-02,4874,473,1,0,0,0
662,3,2013-10-02,9101,859,1,0,0,0
678,3,2013-10-02,6140,841,1,0,0,0
701,3,2013-10-02,4825,560,1,0,0,0
728,3,2013-10-02,5038,492,1,0,0,0
742,3,2013-10-02,7522,913,1,0,0,0
756,3,2013-10-02,15193,2287,1,0,0,0
766,3,2013-10-02,5770,554,1,0,0,0
782,3,2013-10-02,5973,594,1,0,0,0
783,3,2013-10-02,6858,723,1,0,0,0
793,3,2013-10-02,4075,451,1,0,0,0
799,3,2013-10-02,9405,988,1,0,0,0
811,3,2013-10-02,4052,662,1,0,0,0
812,3,2013-10-02,6491,875,1,0,0,0
815,3,2013-10-02,9214,969,1,0,0,0
823,3,2013-10-02,5105,562,1,0,0,0
825,3,2013-10-02,4476,554,1,0,0,0
831,3,2013-10-02,11594,1552,1,0,0,0
843,3,2013-10-02,11724,1434,1,0,0,1
845,3,2013-10-02,5040,383,1,0,0,0
849,3,2013-10-02,7041,840,1,0,0,0
875,3,2013-10-02,5765,576,1,0,0,0
881,3,2013-10-02,3931,671,1,0,0,0
895,3,2013-10-02,8970,903,1,0,0,0
897,3,2013-10-02,20167,467,1,0,0,0
903,3,2013-10-02,11527,882,1,0,0,0
904,3,2013-10-02,5148,477,1,0,0,0
936,3,2013-10-02,6538,872,1,0,0,0
951,3,2013-10-02,7124,769,1,0,0,0
963,3,2013-10-02,8643,912,1,0,0,0
973,3,2013-10-02,5976,812,1,0,0,0
983,3,2013-10-02,10522,1559,1,0,0,0
984,3,2013-10-02,4075,648,1,0,0,0
988,3,2013-10-02,4340,725,1,0,0,0
993,3,2013-10-02,7466,846,1,0,0,0
1020,3,2013-10-02,8821,1197,1,0,0,0
1029,3,2013-10-02,5501,847,1,0,0,0
1041,3,2013-10-02,5756,709,1,0,0,0
1046,3,2013-10-02,7612,673,1,0,0,0
1067,3,2013-10-02,5213,491,1,0,0,0
1070,3,2013-10-02,6318,812,1,0,0,0
1088,3,2013-10-02,4145,484,1,0,0,0
1097,3,2013-10-02,9827,2538,1,0,0,0
1109,3,2013-10-02,4305,446,1,0,0,0
11,2,2013-10-01,7548,1213,1,0,0,0
32,2,2013-10-01,3619,445,1,0,0,0
45,2,2013-10-01,5008,375,1,0,0,0
52,2,2013-10-01,5490,405,1,0,0,0
57,2,2013-10-01,9746,974,1,0,0,0
71,2,2013-10-01,7271,663,1,0,0,0
87,2,2013-10-01,5545,731,1,0,0,1
89,2,2013-10-01,6008,641,1,0,0,0
97,2,2013-10-01,5401,650,1,0,0,0
102,2,2013-10-01,6676,1049,1,0,0,0
110,2,2013-10-01,4972,685,1,0,0,0
114,2,2013-10-01,4258,565,1,0,0,0
129,2,2013-10-01,7675,1074,1,0,0,0
193,2,2013-10-01,4030,714,1,0,0,0
209,2,2013-10-01,6326,641,1,0,0,0
211,2,2013-10-01,12063,1414,1,0,0,1
219,2,2013-10-01,2521,407,1,0,0,0
221,2,2013-10-01,4825,494,1,0,0,0
232,2,2013-10-01,2955,276,1,0,0,0
266,2,2013-10-01,4491,558,1,0,0,0
275,2,2013-10-01,6616,786,1,0,0,0
276,2,2013-10-01,4181,574,1,0,0,0
290,2,2013-10-01,6745,719,1,0,0,0
293,2,2013-10-01,5400,796,1,0,0,1
297,2,2013-10-01,5736,680,1,0,0,0
307,2,2013-10-01,2793,359,1,0,0,0
319,2,2013-10-01,7313,831,1,0,0,0
320,2,2013-10-01,14951,2201,1,0,0,0
324,2,2013-10-01,6061,839,1,0,0,0
333,2,2013-10-01,9288,1300,1,0,0,1
347,2,2013-10-01,3105,287,1,0,0,0
355,2,2013-10-01,9485,1203,1,0,0,0
356,2,2013-10-01,4114,381,1,0,0,0
362,2,2013-10-01,8080,1016,1,0,0,0
366,2,2013-10-01,5545,635,1,0,0,0
368,2,2013-10-01,6860,552,1,0,0,0
372,2,2013-10-01,7065,677,1,0,0,0
381,2,2013-10-01,9228,1079,1,0,0,0
382,2,2013-10-01,5934,542,1,0,0,0
399,2,2013-10-01,3886,495,1,0,0,0
429,2,2013-10-01,3581,325,1,0,0,0
436,2,2013-10-01,5107,594,1,0,0,0
452,2,2013-10-01,3918,457,1,0,0,0
468,2,2013-10-01,5727,731,1,0,0,0
478,2,2013-10-01,6820,738,1,0,0,1
495,2,2013-10-01,2981,276,1,0,0,0
526,2,2013-10-01,9275,1445,1,0,0,0
529,2,2013-10-01,6656,673,1,0,0,0
530,2,2013-10-01,4783,824,1,0,0,0
540,2,2013-10-01,3539,307,1,0,0,0
546,2,2013-10-01,12100,1526,1,0,0,1
582,2,2013-10-01,6324,823,1,0,0,0
594,2,2013-10-01,4260,494,1,0,0,1
595,2,2013-10-01,14185,1784,1,0,0,1
597,2,2013-10-01,4601,762,1,0,0,0
602,2,2013-10-01,5585,590,1,0,0,0
622,2,2013-10-01,3653,392,1,0,0,0
662,2,2013-10-01,7565,717,1,0,0,0
678,2,2013-10-01,6176,820,1,0,0,0
701,2,2013-10-01,3912,455,1,0,0,0
728,2,2013-10-01,3831,400,1,0,0,0
742,2,2013-10-01,6985,825,1,0,0,0
756,2,2013-10-01,13547,2137,1,0,0,0
766,2,2013-10-01,4813,432,1,0,0,0
782,2,2013-10-01,4489,445,1,0,0,0
783,2,2013-10-01,5986,676,1,0,0,0
793,2,2013-10-01,3797,360,1,0,0,0
